供应商,客户或合作方,客户类型,关系类型,工作内容或领域,原文证据,来源链接,来源日期,来源类型,置信度
Haize Labs,Google Cloud,科技大厂,客户,AI 红队/评测,"works with leading AI organizations including OpenAI, Anthropic, AI21 Labs, Google Cloud, Scale AI, HackerOne, Deloitte, and MongoDB（搜索摘要）",https://workos.com/blog/haize-labs-vs-workos-ai-safety-testing-enterprise-authentication,未知,第三方目录,低
Haize Labs,HackerOne,企业,客户,AI 红队/评测,"works with leading AI organizations including OpenAI, Anthropic, AI21 Labs, Google Cloud, Scale AI, HackerOne, Deloitte, and MongoDB（搜索摘要）",https://workos.com/blog/haize-labs-vs-workos-ai-safety-testing-enterprise-authentication,未知,第三方目录,低
Haize Labs,Deloitte,企业,客户,AI 红队/评测,"works with leading AI organizations including OpenAI, Anthropic, AI21 Labs, Google Cloud, Scale AI, HackerOne, Deloitte, and MongoDB（搜索摘要）",https://workos.com/blog/haize-labs-vs-workos-ai-safety-testing-enterprise-authentication,未知,第三方目录,低
Haize Labs,MongoDB,科技大厂,客户,AI 红队/评测,"works with leading AI organizations including OpenAI, Anthropic, AI21 Labs, Google Cloud, Scale AI, HackerOne, Deloitte, and MongoDB（搜索摘要）",https://workos.com/blog/haize-labs-vs-workos-ai-safety-testing-enterprise-authentication,未知,第三方目录,低
Haize Labs,Beacon Software,企业,客户变动（停止合作等）,被 Beacon 收购，转为其应用 AI 研究组服务 45 家投资组合公司,Beacon Software announced ... it has acquired Haize Labs ... The group will develop shared AI infrastructure and agent testing for Beacon's portfolio of 45 software companies（搜索摘要）,https://finance.yahoo.com/technology/ai/articles/beacon-acquires-haize-labs-power-143000206.html,2026-09-17,新闻稿,高
LMArena (Arena),OpenAI,frontier lab,客户,付费 AI Evaluations 服务,"LMArena works with leading AI labs and enterprises, including OpenAI, Google and xAI（搜索摘要）",https://www.prnewswire.com/news-releases/lmarena-raises-150-million-to-build-the-worlds-most-trusted-ai-evaluation-platform-302653012.html,2026-01-06,新闻稿,高
LMArena (Arena),Google,frontier lab,客户,付费 AI Evaluations 服务,"LMArena works with leading AI labs and enterprises, including OpenAI, Google and xAI（搜索摘要）",https://www.prnewswire.com/news-releases/lmarena-raises-150-million-to-build-the-worlds-most-trusted-ai-evaluation-platform-302653012.html,2026-01-06,新闻稿,高
LMArena (Arena),xAI,frontier lab,客户,付费 AI Evaluations 服务,"LMArena works with leading AI labs and enterprises, including OpenAI, Google and xAI（搜索摘要）",https://www.prnewswire.com/news-releases/lmarena-raises-150-million-to-build-the-worlds-most-trusted-ai-evaluation-platform-302653012.html,2026-01-06,新闻稿,高
LMArena (Arena),Meta,科技大厂,论文致谢,Llama 4 发布前私测 27 个变体（第三方论文披露）,27 private LLM variants were tested by Meta in the lead-up to the Llama-4 release（搜索摘要）,https://arxiv.org/abs/2504.20879,2025-04,论文,中
LMArena (Arena),Meta,科技大厂,合作,Llama 4 实验版刷榜争议,Meta accused of Llama 4 bait-n-switch to juice LMArena rank（搜索摘要）,https://www.theregister.com/2025/04/08/meta_llama4_cheating/,2025-04-08,媒体报道,低
LMArena (Arena),University of California (UC Investments),高校研究机构,投资方,A 轮 $150M 联合领投，估值 $1.7B,funding round was led by Felicis and UC Investments（搜索摘要）,https://techcrunch.com/2026/01/06/lmarena-lands-1-7b-valuation-four-months-after-launching-its-product/,2026-01-06,媒体报道,中
Apollo Research,OpenAI,frontier lab,共建基准,隐蔽失调（scheming）评测与反 scheming 训练,"OpenAI and Apollo Research developed evaluations for hidden misalignment (""scheming"")（搜索摘要）",https://openai.com/index/detecting-and-reducing-scheming-in-ai-models/,2025-09,官方博客,高
Apollo Research,OpenAI,frontier lab,论文致谢,Stress Testing Deliberative Alignment 论文,Stress Testing Deliberative Alignment for Anti-Scheming Training（搜索摘要）,https://www.apolloresearch.ai/science/stress-testing-deliberative-alignment-for-anti-scheming-training,2025-09,论文,高
Apollo Research,OpenAI,frontier lab,合作,GPT-6 Astra 系统卡外部对齐评测,External evaluations for alignment - Apollo Research (GPT-6 Astra System Card)（搜索摘要）,https://deploymentsafety.openai.com/gpt-6-astra/external-evaluations-for-alignment---apollo-research,2026-09,系统卡,高
Apollo Research,OpenAI,frontier lab,合作,GPT-5.6 系统卡：评测感知/沙袋测试,"Apollo Research found that GPT-5.6 verbalized evaluation awareness far less, 16 percent of samples versus 43 percent for GPT-5.5（搜索摘要）",https://deploymentsafety.openai.com/gpt-5-6/gpt-5-6.pdf,2026-07-09,系统卡,中
Apollo Research,Anthropic,frontier lab,合作,Claude Opus 4.6 系统卡外部对齐测试,The Claude Opus 4.6 System Card includes sections on external testing from both Apollo Research and Andon Labs（搜索摘要）,https://www-cdn.anthropic.com/0dd865075ad3132672ee0ab40b05a53f14cf5288.pdf,2026-02,系统卡,高
Apollo Research,Google DeepMind,frontier lab,合作,Gemini 3 外部测试,"Google DeepMind partners with external experts like Apollo Research, Vaultis, Dreadnode and more to conduct extensive testing and evaluation of their models, including Gemini 3（搜索摘要）",https://deepmind.google/blog/deepening-our-partnership-with-the-uk-ai-security-institute/,未知,官方博客,中
Apollo Research,Tailscale,科技大厂,合作,Watcher 智能体监控接入 Tailscale Aperture 网关,We're partnering with @Tailscale to monitor AI agents across an entire organization（搜索摘要）,https://www.apolloresearch.ai/products/introducing-watcher-for-ai-oversight/,2026-02,官方博客,高
Arga Labs,General Catalyst（领投）,其他,投资方,种子轮投资（$10M）,"General Catalyst led Arga's seed round, with BoxGroup, Emergence, Gradient and SV Angel participating（搜索摘要）",https://techcrunch.com/2026/08/26/arga-is-building-a-better-way-to-train-enterprise-ai-agents/,2026-08-26,媒体报道,中
Arga Labs,BoxGroup,其他,投资方,种子轮投资（$10M）,"General Catalyst led Arga's seed round, with BoxGroup, Emergence, Gradient and SV Angel participating（搜索摘要）",https://techcrunch.com/2026/08/26/arga-is-building-a-better-way-to-train-enterprise-ai-agents/,2026-08-26,媒体报道,中
Arga Labs,Emergence Capital,其他,投资方,种子轮投资（$10M）,"General Catalyst led Arga's seed round, with BoxGroup, Emergence, Gradient and SV Angel participating（搜索摘要）",https://techcrunch.com/2026/08/26/arga-is-building-a-better-way-to-train-enterprise-ai-agents/,2026-08-26,媒体报道,中
Arga Labs,Gradient Ventures,其他,投资方,种子轮投资（$10M）,"General Catalyst led Arga's seed round, with BoxGroup, Emergence, Gradient and SV Angel participating（搜索摘要）",https://techcrunch.com/2026/08/26/arga-is-building-a-better-way-to-train-enterprise-ai-agents/,2026-08-26,媒体报道,中
Arga Labs,SV Angel,其他,投资方,种子轮投资（$10M）,"General Catalyst led Arga's seed round, with BoxGroup, Emergence, Gradient and SV Angel participating（搜索摘要）",https://techcrunch.com/2026/08/26/arga-is-building-a-better-way-to-train-enterprise-ai-agents/,2026-08-26,媒体报道,中
Arga Labs,Y Combinator,其他,投资方,YC P26 孵化,"Are you a 100x engineer but a 1x tester with AI? @ArgaLabs closes that gap. Arga spins up a per-PR sandbox with twins (Stripe, Slack, etc.)（搜索摘要）",https://x.com/ycombinator/status/2044083256489062800,2026-04,搜索摘要,中
Sciloop,Y Combinator,其他,投资方,YC F25 孵化；奥赛级 STEM 推理数据,Sciloop: Expert STEM reasoning data for frontier AI labs.（搜索摘要）,https://www.ycombinator.com/companies/sciloop,未知,第三方目录,中
hillclimb,Nous Research,AI 应用公司,合作,联合训练数学模型 Nomos 1（Putnam 87/120）,marks our first step with @hillclimbai towards creating a SOTA AI mathematician（搜索摘要）,https://x.com/NousResearch/status/1998536543565127968,2025-12,官方博客,高
hillclimb,Nous Research,AI 应用公司,合作,Nomos 1 模型卡注明与 Hillclimb AI 合作训练,trained in collaboration with Hillclimb AI（搜索摘要）,https://huggingface.co/NousResearch/nomos-1,2025-12,官方博客,中
hillclimb,Nous Research,AI 应用公司,合作,Putnam 数学模型；媒体报道,"Nous Research just released Nomos 1, an open-source AI that ranks second on the notoriously brutal Putnam math exam（搜索摘要）",https://venturebeat.com/ai/nous-research-just-released-nomos-1-an-open-source-ai-that-ranks-second-on,2025-12,媒体报道,中
hillclimb,Y Combinator,其他,投资方,YC F25 孵化；数学 RL 环境,hillclimb - Training data derived from human superintelligence（搜索摘要）,https://www.ycombinator.com/launches/Oqr-hillclimb-training-data-derived-from-human-superintelligence,未知,第三方目录,中
Poindexter Labs,Episode 1 Ventures（领投）,其他,投资方,£2M 种子轮,"The round was led by Episode 1, with participation from Yvonne Bajela's Evertrue Capital and Octopus Ventures' First Cheque Fund（搜索摘要）",https://tech.eu/2026/06/02/poindexter-labs-raises-ps2m-to-improve-training-data-for-advanced-ai/,2026-06-02,媒体报道,中
Poindexter Labs,Evertrue Capital,其他,投资方,£2M 种子轮,"The round was led by Episode 1, with participation from Yvonne Bajela's Evertrue Capital and Octopus Ventures' First Cheque Fund（搜索摘要）",https://tech.eu/2026/06/02/poindexter-labs-raises-ps2m-to-improve-training-data-for-advanced-ai/,2026-06-02,媒体报道,中
Poindexter Labs,Octopus Ventures First Cheque Fund,其他,投资方,£2M 种子轮,"The round was led by Episode 1, with participation from Yvonne Bajela's Evertrue Capital and Octopus Ventures' First Cheque Fund（搜索摘要）",https://tech.eu/2026/06/02/poindexter-labs-raises-ps2m-to-improve-training-data-for-advanced-ai/,2026-06-02,媒体报道,中
Poindexter Labs,未具名头部 frontier lab（首个直签合同）,frontier lab,客户,专家推理数据；2026-05 首次直签，此前经中间商供数,"signs its first direct contract with a major frontier AI lab, marking its transition from intermediary partner to named vendor（搜索摘要）",https://pulse2.com/poindexter-labs-raises-2-million-seed-funding/,2026-06,媒体报道,低
BenchFlow,Prime Intellect,AI 应用公司,合作,框架支持运行 Prime Intellect/Verifiers 托管环境,Run a hosted PrimeIntellect / Verifiers environment,https://raw.githubusercontent.com/benchflow-ai/benchflow/main/README.md,2026-09,官方博客,中
BenchFlow,Google（Gemini 发布）,科技大厂,合作,测试基础设施在 Gemini 发布中被展示（第三方转述）,gained early industry visibility when its testing infrastructure was prominently featured during the launch of Google's Gemini model（搜索摘要）,https://tracxn.com/d/companies/benchflow/__n6eEhuEioOF6iyeia5-JulQQPuB9g_ddBiUaBZ1DuxQ,未知,第三方目录,低
BenchFlow,Y Combinator,其他,投资方,$1M 种子轮,"$1M seed funding came in January 2025 from investors including YC, Pear, Construct, FAST-GETTYLAB, and Ankit Jain（搜索摘要）",https://www.startuphub.ai/startups/benchflow-ai,2025-01,第三方目录,低
BenchFlow,Pear VC,其他,投资方,$1M 种子轮,"$1M seed funding came in January 2025 from investors including YC, Pear, Construct, FAST-GETTYLAB, and Ankit Jain（搜索摘要）",https://www.startuphub.ai/startups/benchflow-ai,2025-01,第三方目录,低
BenchFlow,Construct Capital,其他,投资方,$1M 种子轮,"$1M seed funding came in January 2025 from investors including YC, Pear, Construct, FAST-GETTYLAB, and Ankit Jain（搜索摘要）",https://www.startuphub.ai/startups/benchflow-ai,2025-01,第三方目录,低
Cua,Snorkel AI,其他,共建基准,在 Cua-Bench 框架上共建 KiCad 计算机使用基准（CUA-Bench+）,"Snorkel researchers built the 25-task KiCad benchmark on top of the open Cua-Bench framework, with the Cua team providing the underlying harness and verifier support（搜索摘要）",https://snorkel.ai/cua-bench-computer-use-agent-benchmark/,2026,官方博客,中
Cua,H Company,AI 应用公司,合作,协助审计 computer-use 能力矩阵,H Company has been a partner in this work and helped audit the matrix for gaps（搜索摘要）,https://cua.ai/blog/computer-use-2-ai-engineer-worlds-fair,2026,搜索摘要,低
Cua,Y Combinator,其他,投资方,YC S25；$500K 种子,"$500K in seed funding from 468 Capital, Orange Collective, and Script Capital（搜索摘要）",https://startupintros.com/orgs/cua,2025,第三方目录,低
Cua,468 Capital,其他,投资方,YC S25；$500K 种子,"$500K in seed funding from 468 Capital, Orange Collective, and Script Capital（搜索摘要）",https://startupintros.com/orgs/cua,2025,第三方目录,低
Cua,Orange Collective,其他,投资方,YC S25；$500K 种子,"$500K in seed funding from 468 Capital, Orange Collective, and Script Capital（搜索摘要）",https://startupintros.com/orgs/cua,2025,第三方目录,低
Cua,Script Capital,其他,投资方,YC S25；$500K 种子,"$500K in seed funding from 468 Capital, Orange Collective, and Script Capital（搜索摘要）",https://startupintros.com/orgs/cua,2025,第三方目录,低
Applied Compute,DoorDash,企业,客户,定制 RL 后训练模型 / 企业代理,"Its customers include DoorDash, coding startup Cognition, and data labelling firm Mercor（搜索摘要）",https://www.forbes.com/sites/richardnieva/2026/09/01/applied-compute-openai-the-ex-openai-guys-building-cheaper-open-source-alternative/,2026-09-01,媒体报道,中
Applied Compute,Cognition,AI 应用公司,客户,定制 RL 后训练模型 / 企业代理,"Its customers include DoorDash, coding startup Cognition, and data labelling firm Mercor（搜索摘要）",https://www.forbes.com/sites/richardnieva/2026/09/01/applied-compute-openai-the-ex-openai-guys-building-cheaper-open-source-alternative/,2026-09-01,媒体报道,中
Applied Compute,Mercor,其他,客户,定制 RL 后训练模型 / 企业代理,"Its customers include DoorDash, coding startup Cognition, and data labelling firm Mercor（搜索摘要）",https://www.forbes.com/sites/richardnieva/2026/09/01/applied-compute-openai-the-ex-openai-guys-building-cheaper-open-source-alternative/,2026-09-01,媒体报道,中
Applied Compute,DoorDash,企业,客户,餐厅入驻菜单生成模型,DoorDash has worked with Applied Compute to build a model that lets restaurants accurately generate menus when they onboard（搜索摘要）,https://www.forbes.com/sites/richardnieva/2026/09/01/applied-compute-openai-the-ex-openai-guys-building-cheaper-open-source-alternative/,2026-09-01,媒体报道,中
Applied Compute,NVIDIA,科技大厂,合作,协助后训练 Nemotron 开源模型,Post-Training Collaboration with NVIDIA（搜索摘要）,https://www.appliedcompute.com/case-studies/nvidia,未知,官方博客,高
Applied Compute,Mercor,其他,合作,用 Mercor 专家数据后训练法律/投行模型，APEX-Agents 公司法第一,"We partnered with @mercor_ai to post-train custom models on high-quality expert data from fields like law, investment banking, and consulting（搜索摘要）",https://x.com/appliedcompute/status/2026410833790775552,2026,官方博客,高
Applied Compute,Kleiner Perkins,其他,投资方,2026-04 $80M 轮，估值 $1.3B,priced at $1.3 billion in an $80 million April round led by Kleiner Perkins（搜索摘要）,https://www.forbes.com/sites/richardnieva/2026/09/01/applied-compute-openai-the-ex-openai-guys-building-cheaper-open-source-alternative/,2026-09-01,媒体报道,中
Applied Compute,Elad Gil,其他,投资方,洽谈中 $350M 轮，估值约 $3B,Applied Compute in Talks for $3B Round Led by Elad Gil（搜索摘要）,https://aiweekly.co/alerts/applied-compute-in-talks-for-3b-round-led-by-elad-gil,2026-08,媒体报道,低
Snorkel AI,Anthropic,frontier lab,合作,官网合作伙伴页 Anthropic 背书,"Anthropic is committed to working with innovators like Snorkel to ensure AI systems are refined, reliable, and aligned to enterprise needs（搜索摘要）",https://snorkel.ai/partners/,未知,官方博客,中
Snorkel AI,Google Cloud,科技大厂,合作,官网合作伙伴页 / Google Cloud 合作伙伴目录,the combination of Snorkel AI's approach with Google Cloud's ability to build and scale efficient AI models（搜索摘要）,https://snorkel.ai/partners/,未知,官方博客,中
Snorkel AI,OpenAI,frontier lab,合作,地理空间情报、网络安全应用 AI,work with OpenAI and Snorkel is helping advance applied AI in geospatial intelligence and cybersecurity（搜索摘要）,https://snorkel.ai/partners/,未知,官方博客,中
Snorkel AI,Laude Institute,高校研究机构,共建基准,Frontier-Bench（原 Terminal-Bench 3.0）/Terminal-Bench Science,"Frontier-Bench (formerly Terminal-Bench 3.0), developed with Laude Institute and the Harbor community（搜索摘要）",https://benchmarks.snorkel.ai/,2026,官方博客,中
Snorkel AI,Hugging Face,AI 应用公司,合作,$3M Open Benchmarks Grants 共同支持方,"a $3 million grant program ... established with support from Hugging Face, Prime Intellect, Together AI, Factory, Harbor, and PyTorch（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-highlights-first-wave-of-open-benchmarks-grants-projects-302833805.html,2026-07-24,新闻稿,高
Snorkel AI,Prime Intellect,AI 应用公司,合作,$3M Open Benchmarks Grants 共同支持方,"a $3 million grant program ... established with support from Hugging Face, Prime Intellect, Together AI, Factory, Harbor, and PyTorch（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-highlights-first-wave-of-open-benchmarks-grants-projects-302833805.html,2026-07-24,新闻稿,高
Snorkel AI,Together AI,AI 应用公司,合作,$3M Open Benchmarks Grants 共同支持方,"a $3 million grant program ... established with support from Hugging Face, Prime Intellect, Together AI, Factory, Harbor, and PyTorch（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-highlights-first-wave-of-open-benchmarks-grants-projects-302833805.html,2026-07-24,新闻稿,高
Snorkel AI,Factory,AI 应用公司,合作,$3M Open Benchmarks Grants 共同支持方,"a $3 million grant program ... established with support from Hugging Face, Prime Intellect, Together AI, Factory, Harbor, and PyTorch（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-highlights-first-wave-of-open-benchmarks-grants-projects-302833805.html,2026-07-24,新闻稿,高
Snorkel AI,PyTorch Foundation,其他,合作,$3M Open Benchmarks Grants 共同支持方,"a $3 million grant program ... established with support from Hugging Face, Prime Intellect, Together AI, Factory, Harbor, and PyTorch（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-highlights-first-wave-of-open-benchmarks-grants-projects-302833805.html,2026-07-24,新闻稿,高
Snorkel AI,美国联邦政府,政府,客户,专家数据/环境服务（未具名机构）,"works with frontier AI labs, hyperscalers, enterprises and the U.S. federal government（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-raises-350m-to-scale-the-data-factory-for-frontier-ai-302886796.html,2026-09-22,新闻稿,中
Snorkel AI,Insight Partners（联合领投）,其他,投资方,$350M E 轮，估值 $3.5B,"co-led by Insight Partners and S32, with significant participation from existing investors Addition, Greylock, Lightspeed, GV ... Wells Fargo（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-raises-350m-to-scale-the-data-factory-for-frontier-ai-302886796.html,2026-09-22,新闻稿,高
Snorkel AI,S32（联合领投）,其他,投资方,$350M E 轮，估值 $3.5B,"co-led by Insight Partners and S32, with significant participation from existing investors Addition, Greylock, Lightspeed, GV ... Wells Fargo（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-raises-350m-to-scale-the-data-factory-for-frontier-ai-302886796.html,2026-09-22,新闻稿,高
Snorkel AI,GV（Google 风投）,科技大厂,投资方,$350M E 轮，估值 $3.5B,"co-led by Insight Partners and S32, with significant participation from existing investors Addition, Greylock, Lightspeed, GV ... Wells Fargo（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-raises-350m-to-scale-the-data-factory-for-frontier-ai-302886796.html,2026-09-22,新闻稿,高
Snorkel AI,Wells Fargo,金融机构,投资方,$350M E 轮，估值 $3.5B,"co-led by Insight Partners and S32, with significant participation from existing investors Addition, Greylock, Lightspeed, GV ... Wells Fargo（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-raises-350m-to-scale-the-data-factory-for-frontier-ai-302886796.html,2026-09-22,新闻稿,高
Snorkel AI,Greylock,其他,投资方,$350M E 轮，估值 $3.5B,"co-led by Insight Partners and S32, with significant participation from existing investors Addition, Greylock, Lightspeed, GV ... Wells Fargo（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-raises-350m-to-scale-the-data-factory-for-frontier-ai-302886796.html,2026-09-22,新闻稿,高
Snorkel AI,Lightspeed,其他,投资方,$350M E 轮，估值 $3.5B,"co-led by Insight Partners and S32, with significant participation from existing investors Addition, Greylock, Lightspeed, GV ... Wells Fargo（搜索摘要）",https://www.prnewswire.com/news-releases/snorkel-ai-raises-350m-to-scale-the-data-factory-for-frontier-ai-302886796.html,2026-09-22,新闻稿,高
Snorkel AI,Cua,AI 应用公司,共建基准,基于 Cua-Bench 构建 CUA-Bench+ 计算机使用数据,"The work feeds directly into CUA-Bench+, Snorkel's Data Series line for computer-use and GUI agent tasks（搜索摘要）",https://snorkel.ai/cua-bench-computer-use-agent-benchmark/,2026,官方博客,中
Toloka,Anthropic,frontier lab,客户,专家数据 / LLM 与代理训练数据,"a trusted partner to leading frontier AI labs, model developers and enterprise clients including Amazon, Anthropic, Microsoft, poolside, Recraft and Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,Amazon,科技大厂,客户,专家数据 / LLM 与代理训练数据,"a trusted partner to leading frontier AI labs, model developers and enterprise clients including Amazon, Anthropic, Microsoft, poolside, Recraft and Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,Microsoft,科技大厂,客户,专家数据 / LLM 与代理训练数据,"a trusted partner to leading frontier AI labs, model developers and enterprise clients including Amazon, Anthropic, Microsoft, poolside, Recraft and Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,poolside,frontier lab,客户,专家数据 / LLM 与代理训练数据,"a trusted partner to leading frontier AI labs, model developers and enterprise clients including Amazon, Anthropic, Microsoft, poolside, Recraft and Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,Recraft,AI 应用公司,客户,专家数据 / LLM 与代理训练数据,"a trusted partner to leading frontier AI labs, model developers and enterprise clients including Amazon, Anthropic, Microsoft, poolside, Recraft and Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,Shopify,企业,客户,专家数据 / LLM 与代理训练数据,"a trusted partner to leading frontier AI labs, model developers and enterprise clients including Amazon, Anthropic, Microsoft, poolside, Recraft and Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,Bezos Expeditions,其他,投资方,$72M 战略投资（Bezos Expeditions 领投）,"led by Bezos Expeditions ... with participation from Mikhail Parakhin, CTO of Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,Mikhail Parakhin（个人，任董事长）,其他,投资方,$72M 战略投资（Bezos Expeditions 领投）,"led by Bezos Expeditions ... with participation from Mikhail Parakhin, CTO of Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Toloka,Nebius Group（母公司/大股东）,科技大厂,投资方,$72M 战略投资（Bezos Expeditions 领投）,"led by Bezos Expeditions ... with participation from Mikhail Parakhin, CTO of Shopify",https://nebius.com/newsroom/nebius-welcomes-bezos-expeditions-as-lead-investor-in-ai-data-business-toloka,2025-05-07,新闻稿,高
Good Start Labs,Every,企业,投资方,由 Every 孵化分拆（spin-out）,"a 2025 Every spin-out building game-based RL environments (AI Diplomacy/Diplomacy Arena, LOL Arena)（搜索摘要）",https://www.rl-list.com/vendors/good-start-labs,2026,第三方目录,低
Good Start Labs,未具名 frontier labs,frontier lab,客户,游戏环境代理轨迹 RL 数据,Its main customers are frontier labs — for which they provide reinforcement learning data（搜索摘要）,https://www.latent.space/p/good-start-labs,2026,访谈,低
Huzzle Labs,Apple,科技大厂,官网客户墙（转述）,RL 环境/专家轨迹/评测（官网自称，未经第三方核实）,"Self-claimed customers include Apple, Lazard, and Financial Times ... no third-party verification（搜索摘要）",https://www.rl-list.com/vendors/huzzle-labs,2026,第三方目录,低
Huzzle Labs,Lazard,金融机构,官网客户墙（转述）,RL 环境/专家轨迹/评测（官网自称，未经第三方核实）,"Self-claimed customers include Apple, Lazard, and Financial Times ... no third-party verification（搜索摘要）",https://www.rl-list.com/vendors/huzzle-labs,2026,第三方目录,低
Huzzle Labs,Financial Times,企业,官网客户墙（转述）,RL 环境/专家轨迹/评测（官网自称，未经第三方核实）,"Self-claimed customers include Apple, Lazard, and Financial Times ... no third-party verification（搜索摘要）",https://www.rl-list.com/vendors/huzzle-labs,2026,第三方目录,低
